After training 11.31 hours, episode: 37900.0, frames: 9.52M, average reward: 3.23
After training 11.34 hours, episode: 38000.0, frames: 9.55M, average reward: 4.41
After training 11.37 hours, episode: 38100.0, frames: 9.57M, average reward: 6.63
After training 11.40 hours, episode: 38200.0, frames: 9.60M, average reward: 5.10
After training 11.43 hours, episode: 38300.0, frames: 9.63M, average reward: 5.13
After training 11.46 hours, episode: 38400.0, frames: 9.65M, average reward: 5.47
After training 11.49 hours, episode: 38500.0, frames: 9.67M, average reward: 3.29
After training 11.52 hours, episode: 38600.0, frames: 9.70M, average reward: 3.03
After training 11.54 hours, episode: 38700.0, frames: 9.73M, average reward: 4.18
After training 11.57 hours, episode: 38800.0, frames: 9.75M, average reward: 6.56
After training 11.60 hours, episode: 38900.0, frames: 9.78M, average reward: 6.45
After training 11.63 hours, episode: 39000.0, frames: 9.81M, average reward: 5.75
After training 11.66 hours, episode: 39100.0, frames: 9.83M, average reward: 3.86
After training 11.69 hours, episode: 39200.0, frames: 9.85M, average reward: 4.08
After training 11.72 hours, episode: 39300.0, frames: 9.87M, average reward: 4.74
After training 11.74 hours, episode: 39400.0, frames: 9.90M, average reward: 4.29
After training 11.77 hours, episode: 39500.0, frames: 9.93M, average reward: 4.67
After training 11.81 hours, episode: 39600.0, frames: 9.95M, average reward: 3.52
After training 11.84 hours, episode: 39700.0, frames: 9.98M, average reward: 6.07
After training 11.87 hours, episode: 39800.0, frames: 10.00M, average reward: 3.07
save model in model10.tar
After training 11.90 hours, episode: 39900.0, frames: 10.03M, average reward: 4.83
After training 11.93 hours, episode: 40000.0, frames: 10.05M, average reward: 3.09
After training 11.95 hours, episode: 40100.0, frames: 10.08M, average reward: 3.31
After training 11.98 hours, episode: 40200.0, frames: 10.10M, average reward: 3.39
After training 12.02 hours, episode: 40300.0, frames: 10.13M, average reward: 4.03
After training 12.05 hours, episode: 40400.0, frames: 10.15M, average reward: 3.47
After training 12.08 hours, episode: 40500.0, frames: 10.17M, average reward: 6.58
After training 12.11 hours, episode: 40600.0, frames: 10.20M, average reward: 4.32
After training 12.14 hours, episode: 40700.0, frames: 10.22M, average reward: 6.97
After training 12.17 hours, episode: 40800.0, frames: 10.25M, average reward: 4.58
After training 12.20 hours, episode: 40900.0, frames: 10.27M, average reward: 3.63
After training 12.24 hours, episode: 41000.0, frames: 10.29M, average reward: 6.41
After training 12.27 hours, episode: 41100.0, frames: 10.32M, average reward: 6.83
After training 12.30 hours, episode: 41200.0, frames: 10.34M, average reward: 5.01
After training 12.33 hours, episode: 41300.0, frames: 10.36M, average reward: 4.38
After training 12.36 hours, episode: 41400.0, frames: 10.39M, average reward: 4.43
After training 12.39 hours, episode: 41500.0, frames: 10.42M, average reward: 5.65
After training 12.43 hours, episode: 41600.0, frames: 10.45M, average reward: 3.94
After training 12.45 hours, episode: 41700.0, frames: 10.47M, average reward: 4.50
After training 12.49 hours, episode: 41800.0, frames: 10.50M, average reward: 3.65
After training 12.52 hours, episode: 41900.0, frames: 10.53M, average reward: 3.10
After training 12.55 hours, episode: 42000.0, frames: 10.55M, average reward: 6.53
After training 12.58 hours, episode: 42100.0, frames: 10.58M, average reward: 5.79
After training 12.61 hours, episode: 42200.0, frames: 10.61M, average reward: 6.25
After training 12.64 hours, episode: 42300.0, frames: 10.63M, average reward: 3.60
After training 12.67 hours, episode: 42400.0, frames: 10.66M, average reward: 5.69
After training 12.69 hours, episode: 42500.0, frames: 10.68M, average reward: 6.79
After training 12.73 hours, episode: 42600.0, frames: 10.70M, average reward: 4.59
After training 12.75 hours, episode: 42700.0, frames: 10.72M, average reward: 4.33
After training 12.79 hours, episode: 42800.0, frames: 10.75M, average reward: 4.68
After training 12.81 hours, episode: 42900.0, frames: 10.78M, average reward: 6.41
After training 12.85 hours, episode: 43000.0, frames: 10.80M, average reward: 3.54
After training 12.87 hours, episode: 43100.0, frames: 10.83M, average reward: 6.16
After training 12.90 hours, episode: 43200.0, frames: 10.85M, average reward: 3.89
After training 12.94 hours, episode: 43300.0, frames: 10.88M, average reward: 6.69
After training 12.97 hours, episode: 43400.0, frames: 10.91M, average reward: 5.67
After training 13.00 hours, episode: 43500.0, frames: 10.93M, average reward: 4.15
After training 13.03 hours, episode: 43600.0, frames: 10.95M, average reward: 6.95
After training 13.06 hours, episode: 43700.0, frames: 10.98M, average reward: 5.85
After training 13.09 hours, episode: 43800.0, frames: 11.01M, average reward: 6.67
After training 13.12 hours, episode: 43900.0, frames: 11.03M, average reward: 4.23
After training 13.14 hours, episode: 44000.0, frames: 11.06M, average reward: 4.04
After training 13.18 hours, episode: 44100.0, frames: 11.08M, average reward: 3.57
After training 13.20 hours, episode: 44200.0, frames: 11.10M, average reward: 6.11
After training 13.23 hours, episode: 44300.0, frames: 11.13M, average reward: 5.34
After training 13.26 hours, episode: 44400.0, frames: 11.16M, average reward: 3.66
After training 13.29 hours, episode: 44500.0, frames: 11.18M, average reward: 3.42
After training 13.32 hours, episode: 44600.0, frames: 11.21M, average reward: 5.25
After training 13.36 hours, episode: 44700.0, frames: 11.24M, average reward: 5.16
After training 13.39 hours, episode: 44800.0, frames: 11.26M, average reward: 3.79
After training 13.42 hours, episode: 44900.0, frames: 11.29M, average reward: 3.24
After training 13.45 hours, episode: 45000.0, frames: 11.32M, average reward: 4.66
After training 13.48 hours, episode: 45100.0, frames: 11.35M, average reward: 6.74
After training 13.51 hours, episode: 45200.0, frames: 11.37M, average reward: 3.66
After training 13.54 hours, episode: 45300.0, frames: 11.40M, average reward: 3.75
After training 13.56 hours, episode: 45400.0, frames: 11.42M, average reward: 6.36
After training 13.60 hours, episode: 45500.0, frames: 11.45M, average reward: 3.38
After training 13.62 hours, episode: 45600.0, frames: 11.47M, average reward: 5.04
After training 13.65 hours, episode: 45700.0, frames: 11.50M, average reward: 3.63
After training 13.68 hours, episode: 45800.0, frames: 11.52M, average reward: 5.25
After training 13.71 hours, episode: 45900.0, frames: 11.55M, average reward: 4.42
After training 13.73 hours, episode: 46000.0, frames: 11.57M, average reward: 6.88
After training 13.76 hours, episode: 46100.0, frames: 11.60M, average reward: 4.08
After training 13.80 hours, episode: 46200.0, frames: 11.62M, average reward: 6.06
After training 13.82 hours, episode: 46300.0, frames: 11.64M, average reward: 6.61
After training 13.86 hours, episode: 46400.0, frames: 11.67M, average reward: 4.90
After training 13.89 hours, episode: 46500.0, frames: 11.69M, average reward: 3.88
After training 13.92 hours, episode: 46600.0, frames: 11.71M, average reward: 3.68
After training 13.95 hours, episode: 46700.0, frames: 11.74M, average reward: 5.42
After training 13.98 hours, episode: 46800.0, frames: 11.77M, average reward: 4.30
After training 14.02 hours, episode: 46900.0, frames: 11.80M, average reward: 6.28
After training 14.04 hours, episode: 47000.0, frames: 11.82M, average reward: 5.28
After training 14.07 hours, episode: 47100.0, frames: 11.84M, average reward: 3.53
After training 14.10 hours, episode: 47200.0, frames: 11.87M, average reward: 3.78
After training 14.13 hours, episode: 47300.0, frames: 11.89M, average reward: 4.71
After training 14.16 hours, episode: 47400.0, frames: 11.92M, average reward: 3.48
After training 14.19 hours, episode: 47500.0, frames: 11.94M, average reward: 4.70
After training 14.22 hours, episode: 47600.0, frames: 11.97M, average reward: 6.12
After training 14.25 hours, episode: 47700.0, frames: 11.99M, average reward: 4.88
After training 14.29 hours, episode: 47800.0, frames: 12.02M, average reward: 6.73
After training 14.32 hours, episode: 47900.0, frames: 12.04M, average reward: 6.04
After training 14.35 hours, episode: 48000.0, frames: 12.07M, average reward: 6.72
After training 14.38 hours, episode: 48100.0, frames: 12.10M, average reward: 5.72
After training 14.41 hours, episode: 48200.0, frames: 12.12M, average reward: 6.53
After training 14.44 hours, episode: 48300.0, frames: 12.14M, average reward: 5.75
After training 14.47 hours, episode: 48400.0, frames: 12.17M, average reward: 5.18
After training 14.50 hours, episode: 48500.0, frames: 12.19M, average reward: 3.77
After training 14.53 hours, episode: 48600.0, frames: 12.22M, average reward: 5.55
After training 14.56 hours, episode: 48700.0, frames: 12.24M, average reward: 6.58
After training 14.59 hours, episode: 48800.0, frames: 12.27M, average reward: 6.15
After training 14.62 hours, episode: 48900.0, frames: 12.30M, average reward: 6.40
After training 14.65 hours, episode: 49000.0, frames: 12.32M, average reward: 3.39
After training 14.68 hours, episode: 49100.0, frames: 12.35M, average reward: 4.53
After training 14.71 hours, episode: 49200.0, frames: 12.37M, average reward: 4.34
After training 14.74 hours, episode: 49300.0, frames: 12.39M, average reward: 4.28
After training 14.77 hours, episode: 49400.0, frames: 12.42M, average reward: 4.85
After training 14.80 hours, episode: 49500.0, frames: 12.45M, average reward: 3.99
After training 14.83 hours, episode: 49600.0, frames: 12.47M, average reward: 3.85
After training 14.86 hours, episode: 49700.0, frames: 12.49M, average reward: 4.32
After training 14.89 hours, episode: 49800.0, frames: 12.52M, average reward: 5.14
After training 14.92 hours, episode: 49900.0, frames: 12.55M, average reward: 3.40
After training 14.95 hours, episode: 50000.0, frames: 12.58M, average reward: 5.24
After training 14.98 hours, episode: 50100.0, frames: 12.60M, average reward: 3.56
After training 15.01 hours, episode: 50200.0, frames: 12.63M, average reward: 3.11
After training 15.04 hours, episode: 50300.0, frames: 12.65M, average reward: 5.69
After training 15.07 hours, episode: 50400.0, frames: 12.68M, average reward: 3.35
After training 15.10 hours, episode: 50500.0, frames: 12.70M, average reward: 3.65
After training 15.12 hours, episode: 50600.0, frames: 12.73M, average reward: 4.44
After training 15.15 hours, episode: 50700.0, frames: 12.75M, average reward: 6.24
After training 15.18 hours, episode: 50800.0, frames: 12.78M, average reward: 6.09
After training 15.21 hours, episode: 50900.0, frames: 12.81M, average reward: 6.13
After training 15.24 hours, episode: 51000.0, frames: 12.83M, average reward: 5.33
After training 15.27 hours, episode: 51100.0, frames: 12.86M, average reward: 3.82
After training 15.30 hours, episode: 51200.0, frames: 12.89M, average reward: 3.42
After training 15.32 hours, episode: 51300.0, frames: 12.91M, average reward: 4.71
After training 15.36 hours, episode: 51400.0, frames: 12.93M, average reward: 6.35
After training 15.39 hours, episode: 51500.0, frames: 12.96M, average reward: 4.13
After training 15.42 hours, episode: 51600.0, frames: 12.98M, average reward: 3.92
After training 15.45 hours, episode: 51700.0, frames: 13.01M, average reward: 4.06
After training 15.48 hours, episode: 51800.0, frames: 13.04M, average reward: 3.97
After training 15.51 hours, episode: 51900.0, frames: 13.06M, average reward: 6.94
After training 15.54 hours, episode: 52000.0, frames: 13.08M, average reward: 3.90
After training 15.57 hours, episode: 52100.0, frames: 13.11M, average reward: 6.23
After training 15.59 hours, episode: 52200.0, frames: 13.13M, average reward: 6.37
After training 15.62 hours, episode: 52300.0, frames: 13.16M, average reward: 6.23
After training 15.65 hours, episode: 52400.0, frames: 13.18M, average reward: 3.37
After training 15.68 hours, episode: 52500.0, frames: 13.21M, average reward: 3.21
After training 15.71 hours, episode: 52600.0, frames: 13.24M, average reward: 3.82
After training 15.74 hours, episode: 52700.0, frames: 13.26M, average reward: 4.07
After training 15.76 hours, episode: 52800.0, frames: 13.29M, average reward: 4.04
After training 15.80 hours, episode: 52900.0, frames: 13.31M, average reward: 5.30
After training 15.83 hours, episode: 53000.0, frames: 13.34M, average reward: 4.61
After training 15.86 hours, episode: 53100.0, frames: 13.37M, average reward: 6.50
After training 15.89 hours, episode: 53200.0, frames: 13.39M, average reward: 4.79
After training 15.92 hours, episode: 53300.0, frames: 13.41M, average reward: 6.56
After training 15.95 hours, episode: 53400.0, frames: 13.44M, average reward: 6.35
After training 15.98 hours, episode: 53500.0, frames: 13.46M, average reward: 6.06
After training 16.01 hours, episode: 53600.0, frames: 13.48M, average reward: 6.17
After training 16.04 hours, episode: 53700.0, frames: 13.50M, average reward: 4.26
After training 16.08 hours, episode: 53800.0, frames: 13.53M, average reward: 5.78
After training 16.10 hours, episode: 53900.0, frames: 13.55M, average reward: 5.30
After training 16.14 hours, episode: 54000.0, frames: 13.57M, average reward: 5.35
After training 16.16 hours, episode: 54100.0, frames: 13.59M, average reward: 6.36
After training 16.20 hours, episode: 54200.0, frames: 13.62M, average reward: 4.82
After training 16.23 hours, episode: 54300.0, frames: 13.65M, average reward: 5.62
After training 16.25 hours, episode: 54400.0, frames: 13.67M, average reward: 6.39
After training 16.28 hours, episode: 54500.0, frames: 13.70M, average reward: 5.72
After training 16.31 hours, episode: 54600.0, frames: 13.72M, average reward: 4.61
After training 16.34 hours, episode: 54700.0, frames: 13.74M, average reward: 4.54
After training 16.37 hours, episode: 54800.0, frames: 13.77M, average reward: 4.45
After training 16.40 hours, episode: 54900.0, frames: 13.79M, average reward: 3.42
After training 16.43 hours, episode: 55000.0, frames: 13.81M, average reward: 4.19
After training 16.46 hours, episode: 55100.0, frames: 13.83M, average reward: 6.40
After training 16.49 hours, episode: 55200.0, frames: 13.86M, average reward: 3.35
After training 16.52 hours, episode: 55300.0, frames: 13.89M, average reward: 4.53
After training 16.55 hours, episode: 55400.0, frames: 13.91M, average reward: 4.99
After training 16.58 hours, episode: 55500.0, frames: 13.94M, average reward: 4.73
After training 16.61 hours, episode: 55600.0, frames: 13.97M, average reward: 6.03
After training 16.64 hours, episode: 55700.0, frames: 14.00M, average reward: 3.65
After training 16.67 hours, episode: 55800.0, frames: 14.02M, average reward: 4.16
After training 16.70 hours, episode: 55900.0, frames: 14.05M, average reward: 4.30
After training 16.74 hours, episode: 56000.0, frames: 14.07M, average reward: 4.77
After training 16.77 hours, episode: 56100.0, frames: 14.10M, average reward: 3.09
After training 16.80 hours, episode: 56200.0, frames: 14.12M, average reward: 6.63
After training 16.83 hours, episode: 56300.0, frames: 14.15M, average reward: 6.17
After training 16.86 hours, episode: 56400.0, frames: 14.17M, average reward: 3.52
After training 16.89 hours, episode: 56500.0, frames: 14.20M, average reward: 4.94
After training 16.92 hours, episode: 56600.0, frames: 14.22M, average reward: 6.94
After training 16.95 hours, episode: 56700.0, frames: 14.24M, average reward: 6.09
After training 16.98 hours, episode: 56800.0, frames: 14.26M, average reward: 4.02
After training 17.01 hours, episode: 56900.0, frames: 14.29M, average reward: 6.21
After training 17.05 hours, episode: 57000.0, frames: 14.32M, average reward: 4.16
After training 17.07 hours, episode: 57100.0, frames: 14.35M, average reward: 4.50
After training 17.11 hours, episode: 57200.0, frames: 14.37M, average reward: 3.17
After training 17.14 hours, episode: 57300.0, frames: 14.39M, average reward: 5.41
After training 17.17 hours, episode: 57400.0, frames: 14.41M, average reward: 4.18
After training 17.21 hours, episode: 57500.0, frames: 14.44M, average reward: 4.66
After training 17.24 hours, episode: 57600.0, frames: 14.46M, average reward: 3.05
After training 17.27 hours, episode: 57700.0, frames: 14.49M, average reward: 6.71
After training 17.30 hours, episode: 57800.0, frames: 14.51M, average reward: 6.95
After training 17.33 hours, episode: 57900.0, frames: 14.54M, average reward: 6.51
After training 17.36 hours, episode: 58000.0, frames: 14.56M, average reward: 4.55
After training 17.40 hours, episode: 58100.0, frames: 14.58M, average reward: 6.87
After training 17.42 hours, episode: 58200.0, frames: 14.60M, average reward: 5.58
After training 17.45 hours, episode: 58300.0, frames: 14.63M, average reward: 5.28
After training 17.49 hours, episode: 58400.0, frames: 14.65M, average reward: 5.00
After training 17.51 hours, episode: 58500.0, frames: 14.68M, average reward: 3.25
After training 17.54 hours, episode: 58600.0, frames: 14.70M, average reward: 3.58
After training 17.58 hours, episode: 58700.0, frames: 14.73M, average reward: 3.72
After training 17.60 hours, episode: 58800.0, frames: 14.75M, average reward: 3.06
After training 17.64 hours, episode: 58900.0, frames: 14.78M, average reward: 4.00
After training 17.67 hours, episode: 59000.0, frames: 14.81M, average reward: 5.88
After training 17.70 hours, episode: 59100.0, frames: 14.83M, average reward: 4.55
After training 17.73 hours, episode: 59200.0, frames: 14.86M, average reward: 5.39
After training 17.75 hours, episode: 59300.0, frames: 14.88M, average reward: 3.19
After training 17.79 hours, episode: 59400.0, frames: 14.90M, average reward: 4.54
After training 17.82 hours, episode: 59500.0, frames: 14.93M, average reward: 6.51
After training 17.85 hours, episode: 59600.0, frames: 14.95M, average reward: 3.85
After training 17.88 hours, episode: 59700.0, frames: 14.97M, average reward: 6.58
After training 17.91 hours, episode: 59800.0, frames: 15.00M, average reward: 3.77
After training 17.94 hours, episode: 59900.0, frames: 15.03M, average reward: 6.89
After training 17.97 hours, episode: 60000.0, frames: 15.05M, average reward: 3.88
After training 17.99 hours, episode: 60100.0, frames: 15.08M, average reward: 13.78
After training 18.02 hours, episode: 60200.0, frames: 15.10M, average reward: 6.17
After training 18.05 hours, episode: 60300.0, frames: 15.12M, average reward: 14.04
After training 18.08 hours, episode: 60400.0, frames: 15.15M, average reward: 15.67
After training 18.11 hours, episode: 60500.0, frames: 15.17M, average reward: 7.51
After training 18.14 hours, episode: 60600.0, frames: 15.20M, average reward: 8.16
After training 18.16 hours, episode: 60700.0, frames: 15.22M, average reward: 6.83
After training 18.19 hours, episode: 60800.0, frames: 15.24M, average reward: 14.19
After training 18.23 hours, episode: 60900.0, frames: 15.27M, average reward: 13.68
After training 18.26 hours, episode: 61000.0, frames: 15.29M, average reward: 12.63
After training 18.28 hours, episode: 61100.0, frames: 15.32M, average reward: 10.12
After training 18.32 hours, episode: 61200.0, frames: 15.35M, average reward: 13.48
After training 18.35 hours, episode: 61300.0, frames: 15.37M, average reward: 9.45
After training 18.38 hours, episode: 61400.0, frames: 15.40M, average reward: 16.79
After training 18.41 hours, episode: 61500.0, frames: 15.43M, average reward: 9.21
After training 18.44 hours, episode: 61600.0, frames: 15.45M, average reward: 12.59
After training 18.47 hours, episode: 61700.0, frames: 15.47M, average reward: 7.61
After training 18.50 hours, episode: 61800.0, frames: 15.50M, average reward: 5.72
After training 18.54 hours, episode: 61900.0, frames: 15.52M, average reward: 7.19
After training 18.57 hours, episode: 62000.0, frames: 15.55M, average reward: 11.23
After training 18.60 hours, episode: 62100.0, frames: 15.57M, average reward: 8.07
After training 18.63 hours, episode: 62200.0, frames: 15.60M, average reward: 5.75
After training 18.66 hours, episode: 62300.0, frames: 15.62M, average reward: 9.68
After training 18.69 hours, episode: 62400.0, frames: 15.65M, average reward: 12.67
After training 18.71 hours, episode: 62500.0, frames: 15.67M, average reward: 6.03
After training 18.74 hours, episode: 62600.0, frames: 15.70M, average reward: 13.32
After training 18.77 hours, episode: 62700.0, frames: 15.72M, average reward: 16.63
After training 18.80 hours, episode: 62800.0, frames: 15.75M, average reward: 10.76
After training 18.83 hours, episode: 62900.0, frames: 15.78M, average reward: 12.11
After training 18.86 hours, episode: 63000.0, frames: 15.81M, average reward: 15.72
After training 18.89 hours, episode: 63100.0, frames: 15.83M, average reward: 16.52
After training 18.92 hours, episode: 63200.0, frames: 15.85M, average reward: 13.48
After training 18.95 hours, episode: 63300.0, frames: 15.88M, average reward: 8.61
After training 18.97 hours, episode: 63400.0, frames: 15.91M, average reward: 7.16
After training 19.00 hours, episode: 63500.0, frames: 15.93M, average reward: 8.96
After training 19.03 hours, episode: 63600.0, frames: 15.95M, average reward: 15.57
After training 19.07 hours, episode: 63700.0, frames: 15.98M, average reward: 12.24
After training 19.10 hours, episode: 63800.0, frames: 16.00M, average reward: 15.00
After training 19.13 hours, episode: 63900.0, frames: 16.03M, average reward: 11.20
After training 19.16 hours, episode: 64000.0, frames: 16.05M, average reward: 6.91
After training 19.19 hours, episode: 64100.0, frames: 16.08M, average reward: 11.51
After training 19.22 hours, episode: 64200.0, frames: 16.10M, average reward: 10.83
After training 19.26 hours, episode: 64300.0, frames: 16.12M, average reward: 17.39
After training 19.28 hours, episode: 64400.0, frames: 16.15M, average reward: 5.48
After training 19.32 hours, episode: 64500.0, frames: 16.18M, average reward: 12.74
After training 19.35 hours, episode: 64600.0, frames: 16.20M, average reward: 17.26
After training 19.38 hours, episode: 64700.0, frames: 16.22M, average reward: 7.35
After training 19.41 hours, episode: 64800.0, frames: 16.25M, average reward: 8.55
After training 19.44 hours, episode: 64900.0, frames: 16.27M, average reward: 6.53
After training 19.47 hours, episode: 65000.0, frames: 16.29M, average reward: 6.65
After training 19.50 hours, episode: 65100.0, frames: 16.32M, average reward: 11.55
After training 19.53 hours, episode: 65200.0, frames: 16.35M, average reward: 15.18
After training 19.56 hours, episode: 65300.0, frames: 16.38M, average reward: 10.61
After training 19.59 hours, episode: 65400.0, frames: 16.41M, average reward: 6.27
After training 19.62 hours, episode: 65500.0, frames: 16.43M, average reward: 14.99
After training 19.64 hours, episode: 65600.0, frames: 16.46M, average reward: 15.44
After training 19.68 hours, episode: 65700.0, frames: 16.48M, average reward: 9.31
After training 19.70 hours, episode: 65800.0, frames: 16.50M, average reward: 12.60
After training 19.73 hours, episode: 65900.0, frames: 16.52M, average reward: 10.06
After training 19.76 hours, episode: 66000.0, frames: 16.55M, average reward: 10.35
After training 19.79 hours, episode: 66100.0, frames: 16.58M, average reward: 15.78
After training 19.82 hours, episode: 66200.0, frames: 16.61M, average reward: 15.06
After training 19.86 hours, episode: 66300.0, frames: 16.63M, average reward: 8.77
After training 19.89 hours, episode: 66400.0, frames: 16.66M, average reward: 8.37
After training 19.92 hours, episode: 66500.0, frames: 16.68M, average reward: 6.65
After training 19.95 hours, episode: 66600.0, frames: 16.70M, average reward: 17.46
After training 19.97 hours, episode: 66700.0, frames: 16.72M, average reward: 11.09
After training 20.00 hours, episode: 66800.0, frames: 16.75M, average reward: 10.15
After training 20.03 hours, episode: 66900.0, frames: 16.77M, average reward: 14.67
After training 20.06 hours, episode: 67000.0, frames: 16.80M, average reward: 10.45
After training 20.09 hours, episode: 67100.0, frames: 16.82M, average reward: 14.82
After training 20.13 hours, episode: 67200.0, frames: 16.84M, average reward: 5.87
After training 20.15 hours, episode: 67300.0, frames: 16.87M, average reward: 14.37
After training 20.19 hours, episode: 67400.0, frames: 16.89M, average reward: 13.95
After training 20.22 hours, episode: 67500.0, frames: 16.92M, average reward: 6.64
After training 20.24 hours, episode: 67600.0, frames: 16.94M, average reward: 17.46
After training 20.28 hours, episode: 67700.0, frames: 16.97M, average reward: 6.85
After training 20.30 hours, episode: 67800.0, frames: 17.00M, average reward: 14.32
After training 20.33 hours, episode: 67900.0, frames: 17.02M, average reward: 12.06
After training 20.37 hours, episode: 68000.0, frames: 17.04M, average reward: 6.03
After training 20.40 hours, episode: 68100.0, frames: 17.07M, average reward: 16.59
After training 20.43 hours, episode: 68200.0, frames: 17.09M, average reward: 7.24
After training 20.46 hours, episode: 68300.0, frames: 17.12M, average reward: 11.56
After training 20.49 hours, episode: 68400.0, frames: 17.15M, average reward: 5.85
After training 20.52 hours, episode: 68500.0, frames: 17.17M, average reward: 5.12
After training 20.55 hours, episode: 68600.0, frames: 17.19M, average reward: 6.57
After training 20.58 hours, episode: 68700.0, frames: 17.21M, average reward: 8.62
After training 20.61 hours, episode: 68800.0, frames: 17.24M, average reward: 9.41
After training 20.64 hours, episode: 68900.0, frames: 17.27M, average reward: 7.25
After training 20.67 hours, episode: 69000.0, frames: 17.29M, average reward: 8.46
After training 20.70 hours, episode: 69100.0, frames: 17.32M, average reward: 5.67
After training 20.73 hours, episode: 69200.0, frames: 17.35M, average reward: 6.58
After training 20.76 hours, episode: 69300.0, frames: 17.37M, average reward: 12.91
After training 20.79 hours, episode: 69400.0, frames: 17.39M, average reward: 5.19
After training 20.82 hours, episode: 69500.0, frames: 17.42M, average reward: 14.81
After training 20.85 hours, episode: 69600.0, frames: 17.45M, average reward: 6.38
After training 20.88 hours, episode: 69700.0, frames: 17.48M, average reward: 10.06
After training 20.91 hours, episode: 69800.0, frames: 17.50M, average reward: 17.55
After training 20.94 hours, episode: 69900.0, frames: 17.53M, average reward: 5.62
After training 20.97 hours, episode: 70000.0, frames: 17.55M, average reward: 8.32
After training 21.00 hours, episode: 70100.0, frames: 17.58M, average reward: 10.25
After training 21.02 hours, episode: 70200.0, frames: 17.60M, average reward: 15.50
After training 21.06 hours, episode: 70300.0, frames: 17.63M, average reward: 13.03
After training 21.09 hours, episode: 70400.0, frames: 17.66M, average reward: 16.49
After training 21.12 hours, episode: 70500.0, frames: 17.69M, average reward: 8.37
After training 21.15 hours, episode: 70600.0, frames: 17.71M, average reward: 5.85
After training 21.18 hours, episode: 70700.0, frames: 17.73M, average reward: 14.50
After training 21.21 hours, episode: 70800.0, frames: 17.76M, average reward: 8.48
After training 21.24 hours, episode: 70900.0, frames: 17.79M, average reward: 13.82
After training 21.27 hours, episode: 71000.0, frames: 17.82M, average reward: 6.96
After training 21.30 hours, episode: 71100.0, frames: 17.85M, average reward: 10.87
After training 21.33 hours, episode: 71200.0, frames: 17.87M, average reward: 13.31
After training 21.36 hours, episode: 71300.0, frames: 17.90M, average reward: 9.44
After training 21.39 hours, episode: 71400.0, frames: 17.92M, average reward: 11.53
After training 21.42 hours, episode: 71500.0, frames: 17.94M, average reward: 5.96
After training 21.45 hours, episode: 71600.0, frames: 17.97M, average reward: 7.18
After training 21.47 hours, episode: 71700.0, frames: 17.99M, average reward: 9.06
After training 21.50 hours, episode: 71800.0, frames: 18.02M, average reward: 10.33
After training 21.53 hours, episode: 71900.0, frames: 18.05M, average reward: 8.41
After training 21.56 hours, episode: 72000.0, frames: 18.08M, average reward: 14.67
After training 21.59 hours, episode: 72100.0, frames: 18.11M, average reward: 12.49
After training 21.62 hours, episode: 72200.0, frames: 18.13M, average reward: 17.93
After training 21.65 hours, episode: 72300.0, frames: 18.16M, average reward: 6.08
After training 21.69 hours, episode: 72400.0, frames: 18.18M, average reward: 12.21
After training 21.72 hours, episode: 72500.0, frames: 18.21M, average reward: 10.97
After training 21.75 hours, episode: 72600.0, frames: 18.23M, average reward: 10.18
After training 21.78 hours, episode: 72700.0, frames: 18.26M, average reward: 15.57
After training 21.80 hours, episode: 72800.0, frames: 18.29M, average reward: 7.64
After training 21.84 hours, episode: 72900.0, frames: 18.31M, average reward: 11.55
After training 21.86 hours, episode: 73000.0, frames: 18.33M, average reward: 14.92
After training 21.90 hours, episode: 73100.0, frames: 18.35M, average reward: 11.40
After training 21.92 hours, episode: 73200.0, frames: 18.38M, average reward: 6.09
After training 21.95 hours, episode: 73300.0, frames: 18.40M, average reward: 9.46
After training 21.98 hours, episode: 73400.0, frames: 18.43M, average reward: 15.03
After training 22.01 hours, episode: 73500.0, frames: 18.46M, average reward: 10.78
After training 22.05 hours, episode: 73600.0, frames: 18.48M, average reward: 17.89
After training 22.07 hours, episode: 73700.0, frames: 18.51M, average reward: 11.38
After training 22.10 hours, episode: 73800.0, frames: 18.54M, average reward: 13.93
After training 22.13 hours, episode: 73900.0, frames: 18.56M, average reward: 13.28
After training 22.16 hours, episode: 74000.0, frames: 18.58M, average reward: 7.95
After training 22.20 hours, episode: 74100.0, frames: 18.61M, average reward: 13.57
After training 22.22 hours, episode: 74200.0, frames: 18.64M, average reward: 5.10
After training 22.25 hours, episode: 74300.0, frames: 18.66M, average reward: 13.05
After training 22.28 hours, episode: 74400.0, frames: 18.69M, average reward: 7.70
After training 22.31 hours, episode: 74500.0, frames: 18.71M, average reward: 6.25
After training 22.34 hours, episode: 74600.0, frames: 18.73M, average reward: 15.44
After training 22.36 hours, episode: 74700.0, frames: 18.75M, average reward: 9.77
After training 22.39 hours, episode: 74800.0, frames: 18.78M, average reward: 6.91
After training 22.42 hours, episode: 74900.0, frames: 18.81M, average reward: 16.53
After training 22.46 hours, episode: 75000.0, frames: 18.83M, average reward: 7.60
After training 22.48 hours, episode: 75100.0, frames: 18.85M, average reward: 16.12
After training 22.51 hours, episode: 75200.0, frames: 18.88M, average reward: 17.27
After training 22.55 hours, episode: 75300.0, frames: 18.91M, average reward: 17.01
After training 22.58 hours, episode: 75400.0, frames: 18.93M, average reward: 17.15
After training 22.60 hours, episode: 75500.0, frames: 18.96M, average reward: 6.82
After training 22.63 hours, episode: 75600.0, frames: 18.98M, average reward: 17.50
